timestamp,gps_timestamp,latitude,latitude_error,longitude,longitude_error,altitude,altitude_error,velocity,velocity_error,heading,heading_error,magnetic_declination,nsat,imu_timestamp,ax,ay,az,gx,gy,gz,compass_timestamp,compass_heading,barometer_timestamp,temperature,pressure,barometer_altitude,adc_timestamp,A0,A1,A2,A3,heart_rate,battery_voltage
"[1654314001.6910608, 1654314002.6658149, 1654314003.5806854, 1654314004.5214367, 1654314005.5013819, 1654314006.4812021, 1654314007.5689206, 1654314008.4738064, 1654314009.4738305, 1654314010.4759665, 1654314011.5027432]","[1654314001.3486247, 1654314002.4004385, 1654314003.3608937, 1654314004.3886766, 1654314005.3402429, 1654314006.3446138, 1654314007.3377101, 1654314008.337208, 1654314009.339232, 1654314010.3819678, 1654314011.3371773]","[23.825903088, 23.825903088, 23.825903088, 23.825903088, 23.825903088, 23.825903088, 23.825903088, 23.825903088, 23.825903088, 23.825903088, 23.825903088]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[90.349165554, 90.349165554, 90.349165554, 90.349165554, 90.349165554, 90.349165554, 90.349165554, 90.349165554, 90.349165554, 90.349165554, 90.349165554]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[66.0889, 66.0889, 66.0889, 66.0889, 66.0889, 66.0889, 66.0889, 66.0889, 66.0889, 66.0889, 66.0889]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.159, 0.159, 0.159, 0.159, 0.159, 0.159, 0.159, 0.159, 0.159, 0.159, 0.159]","[2.02, 1.08, 1.4, 1.83, 1.81, 1.2, 1.38, 1.35, 2.03, 1.32, 1.54]","[61.5958, 61.5958, 61.5958, 61.5958, 61.5958, 61.5958, 61.5958, 61.5958, 61.5958, 61.5958, 61.5958]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[1654314001.5756624, 1654314002.5689306, 1654314003.4965131, 1654314004.4233565, 1654314005.492876, 1654314006.469885, 1654314007.4813151, 1654314008.3255382, 1654314009.4625103, 1654314010.4673984, 1654314011.4954793]","[0.2825157958984375, 0.3112462158203125, 0.2609679809570312, 0.373495458984375, 0.2537853759765625, 0.16759411621093748, 0.2920926025390625, 0.23223756103515625, 0.2346317626953125, 0.23702596435546874, 0.24181436767578124]","[-0.16519991455078123, -0.201112939453125, -0.20350714111328125, -0.21787235107421873, -0.19871873779296872, -0.17238251953125, -0.1580173095703125, -0.23702596435546874, -0.2346317626953125, -0.1580173095703125, -0.1580173095703125]","[7.654262707519531, 7.819462622070312, 7.68059892578125, 7.745242370605468, 7.738059765625, 7.599196069335937, 7.726088757324218, 7.68059892578125, 7.726088757324218, 7.659051110839843, 7.613561279296874]","[-0.01800594370957403, -0.018064215372064565, -0.01934619194685624, -0.017889400384592972, -0.01853038867198881, -0.01713186877221607, -0.018880018646932, -0.01765631373463085, -0.01853038867198881, -0.01893829030942253, -0.017831128722102442]","[0.0023891381621117653, 0.00029135831245265427, 0.0011071615873200862, 0.0022725948371307035, 0.0017481498747159256, 0.0005244449624147778, 0.0015733348872443331, 0.0022143231746401724, 0.0022143231746401724, 0.0023891381621117653, 0.0014567915622632716]","[-0.24427480916030533, -0.24427480916030533, -0.3282442748091603, -0.2900763358778626, -0.2748091603053435, -0.37404580152671757, -0.2900763358778626, -0.35877862595419846, -0.2824427480916031, -0.3511450381679389, -0.2824427480916031]","[1654314001.5845273, 1654314002.661748, 1654314003.5763264, 1654314004.508185, 1654314005.3992195, 1654314006.477345, 1654314007.4619334, 1654314008.3806138, 1654314009.4587295, 1654314010.3824227, 1654314011.400031]","[254.36105875072028, 254.54933332067134, 254.50351029928035, 254.56351831677242, 254.36105875072028, 254.66939283006408, 254.39754687787678, 254.2318435198489, 254.60925240361055, 254.3378936546739, 254.58641846249594]","[1654314001.5694573, 1654314002.6612349, 1654314003.5800495, 1654314004.5119138, 1654314005.4919171, 1654314006.3494768, 1654314007.320367, 1654314008.4731464, 1654314009.35698, 1654314010.4665484, 1654314011.3440454]","[34.70502339344309, 34.72199810161493, 34.71068177705503, 34.71068177705503, 34.72199810161493, 34.72199810161493, 34.72199810161493, 34.733313836171135, 34.744628980981496, 34.744628980981496, 34.744628980981496]","[100118.475262898, 100107.9917281851, 100116.98680759608, 100109.19541927164, 100106.04383514948, 100115.78319488338, 100104.90483307382, 100112.52144286135, 100114.00989757775, 100104.90483307382, 100105.53837640869]","[0.10179470629477438, 0.10154386936008786, 0.10208426548668048, 0.10144244631100308, 0.10194412761202032, 0.10232040799864728, 0.1026967050105021, 0.10160118412934738, 0.10149977926564357, 0.10109949895993786, 0.1020548583672709]","[1654314001.4087934, 1654314002.5647843, 1654314003.2863793, 1654314004.3118682, 1654314005.2485833, 1654314006.2817013, 1654314007.2910883, 1654314008.2986794, 1654314009.3078763, 1654314010.3164914, 1654314011.3183556]","[3635, 3625, 4392, 5470, 5429, 3649, 3663, 3656, 4175, 3756, 5479]","[4802, 4780, 4185, 4382, 4161, 4803, 4795, 4157, 4713, 4819, 4799]","[4110, 4186, 4654, 4682, 4810, 4812, 4424, 4122, 4187, 4144, 4251]","[4585, 4836, 4576, 4103, 4084, 4130, 4113, 4162, 4669, 4372, 4828]","[3635, 3625, 4392, 5470, 5429, 3649, 3663, 3656, 4175, 3756, 5479]","[4802, 4780, 4185, 4382, 4161, 4803, 4795, 4157, 4713, 4819, 4799]"
