timestamp,gps_timestamp,latitude,latitude_error,longitude,longitude_error,altitude,altitude_error,velocity,velocity_error,heading,heading_error,magnetic_declination,nsat,imu_timestamp,ax,ay,az,gx,gy,gz,compass_timestamp,compass_heading,barometer_timestamp,temperature,pressure,barometer_altitude,adc_timestamp,A0,A1,A2,A3,heart_rate,battery_voltage
"[1654384473.2569656, 1654384475.424979, 1654384477.2439585, 1654384479.440544, 1654384481.487579]","[1654384473.1248715, 1654384475.2848938, 1654384477.0494778, 1654384479.2717, 1654384481.3095315]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0]","[1654384473.2500505, 1654384475.2980378, 1654384477.0740016, 1654384479.4297101, 1654384481.4734414]","[-0.6536170532226562, -0.6177040283203125, -0.679953271484375, -0.7326257080078125, -0.737414111328125]","[2.2768857788085937, 2.1930887207031247, 2.4061726684570313, 2.300827795410156, 2.269703173828125]","[7.3478048950195305, 7.240065820312499, 7.362170104980469, 7.223306408691406, 7.206546997070312]","[-0.0179476720470835, -0.01899656197191306, -0.017889400384592972, -0.01987063690927102, -0.01771458539712138]","[0.0025639531495833577, 0.0015733348872443331, 0.0031466697744886663, 0.0011071615873200862, 0.0025056814870928266]","[-0.4122137404580153, -0.37404580152671757, -0.44274809160305345, -0.48854961832061067, -0.2900763358778626]","[1654384473.156428, 1654384475.3043828, 1654384477.1480002, 1654384479.421633, 1654384481.370718]","[261.014080729048, 261.0098087690036, 261.4274218166432, 261.2797370596781, 261.2668064514635]","[1654384473.2478907, 1654384475.3195298, 1654384477.018548, 1654384479.2168903, 1654384481.366496]","[64.46508756168933, 30.8847931677958, 30.873262983425445, 31.264906342739796, 30.902087158399326]","[81610.50120458075, 103426.26457953057, 99941.37033168905, 89841.44279240264, 117865.01709284224]","[0.11517671509076899, 0.10782298155755043, 0.9370109727733489, 0.11559130984070354, 1.8240780437221549]","[1654384472.9641812, 1654384475.2973888, 1654384477.0852876, 1654384479.257786, 1654384481.2221959]","[5013, 4373, 4074, 5119, 4329]","[4698, 4724, 4503, 4699, 4639]","[4450, 4710, 4372, 4698, 4346]","[5008, 4348, 4485, 4682, 4720]","[5013, 4373, 4074, 5119, 4329]","[4698, 4724, 4503, 4699, 4639]"
